annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0003677,DNA binding,"Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid). [GOC:dph, GOC:jl, GOC:tb, GOC:vw]",1499,http://amigo.geneontology.org/amigo/term/GO:0003677,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0030527,structural constituent of chromatin,The action of a molecule that contributes to the structural integrity of chromatin. [GOC:ai],69,http://amigo.geneontology.org/amigo/term/GO:0030527,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0046982,protein heterodimerization activity,Binding to a nonidentical protein to form a heterodimer. [GOC:ai],440,http://amigo.geneontology.org/amigo/term/GO:0046982,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005496,steroid binding,"Binding to a steroid, any of a large group of substances that have in common a ring system based on 1,2-cyclopentanoperhydrophenanthrene. [GOC:jl, ISBN:0198506732]",64,http://amigo.geneontology.org/amigo/term/GO:0005496,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005506,iron ion binding,Binding to an iron (Fe) ion. [GOC:ai],204,http://amigo.geneontology.org/amigo/term/GO:0005506,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0008391,arachidonic acid monooxygenase activity,Catalysis of the incorporation of one atom from molecular oxygen into arachidonic acid and the reduction of the other atom of oxygen to water. [GOC:mah],20,http://amigo.geneontology.org/amigo/term/GO:0008391,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0008392,arachidonic acid epoxygenase activity,"Catalysis of an NADPH- and oxygen-dependent reaction that converts arachidonic acid to a cis-epoxyeicosatrienoic acid. [http://lipidlibrary.aocs.org/Lipids/eic_hete/index.htm, PMID:10681399, PMID:18952572]",68,http://amigo.geneontology.org/amigo/term/GO:0008392,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0018685,alkane 1-monooxygenase activity,Catalysis of the reaction: octane + reduced rubredoxin + O2 = 1-octanol + oxidized rubredoxin + H2O. [EC:1.14.15.3],26,http://amigo.geneontology.org/amigo/term/GO:0018685,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0020037,heme binding,"Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring. [GOC:ai]",250,http://amigo.geneontology.org/amigo/term/GO:0020037,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0050051,leukotriene-B4 20-monooxygenase activity,"Catalysis of the reaction: leukotriene B4 + O2 + reduced [NADPH-hemoprotein reductase] = 20-hydroxy-leukotriene B4 + H+ + H2O + oxidized [NADPH-hemoprotein reductase]. [PMID:11461919, PMID:15364545, PMID:8486631, PMID:9675028, RHEA:22176]",15,http://amigo.geneontology.org/amigo/term/GO:0050051,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0102033,long-chain fatty acid omega-hydroxylase activity,"Catalysis of the reaction: an omega-methyl-long-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-long-chain fatty acid + H+ + H2O + oxidized [NADPH--hemoprotein reductase]. [GOC:krc, PMID:18544608, RHEA:56748]",20,http://amigo.geneontology.org/amigo/term/GO:0102033,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0103002,16-hydroxypalmitate dehydrogenase activity,Catalysis of the reaction: 16-hydroxypalmitate + NADP <=> H+ + 16-oxo-palmitate + NADPH. [GOC:pz],5,http://amigo.geneontology.org/amigo/term/GO:0103002,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0140981,medium-chain fatty acid omega-hydroxylase activity,Catalysis of the reaction: an omega-methyl-medium-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-medium-chain fatty acid + H+ + H2O + oxidized [NADPH--hemoprotein reductase]. A medium-chain fatty acid is a fatty acid with an aliphatic tail of 6 to 12 carbons. [PMID:35934685],5,http://amigo.geneontology.org/amigo/term/GO:0140981,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0003682,chromatin binding,"Binding to chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase. [GOC:jl, ISBN:0198506732, PMID:20404130]",882,http://amigo.geneontology.org/amigo/term/GO:0003682,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005515,protein binding,Binding to a protein. [GOC:go_curators],19527,http://amigo.geneontology.org/amigo/term/GO:0005515,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005125,cytokine activity,"The activity of a soluble extracellular gene product that interacts with a receptor to effect a change in the activity of the receptor to control the survival, growth, differentiation and effector function of tissues and cells. [ISBN:0198599471, PMID:11530802]",337,http://amigo.geneontology.org/amigo/term/GO:0005125,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005132,type I interferon receptor binding,"Binding to an interferon-type I receptor, a heterodimeric complex composed of an alpha subunit (IFNAR1) and a beta subunit (IFNAR2). [GOC:ai, GOC:signaling, PMID:17502368]",27,http://amigo.geneontology.org/amigo/term/GO:0005132,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0003723,RNA binding,"Binding to an RNA molecule or a portion thereof. [GOC:jl, GOC:mah]",820,http://amigo.geneontology.org/amigo/term/GO:0003723,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005524,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]",1684,http://amigo.geneontology.org/amigo/term/GO:0005524,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0016887,ATP hydrolysis activity,"Catalysis of the reaction: ATP + H2O = ADP + H+ phosphate. ATP hydrolysis is used in some reactions as an energy source, for example to catalyze a reaction or drive transport against a concentration gradient. [RHEA:13065]",445,http://amigo.geneontology.org/amigo/term/GO:0016887,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0042393,histone binding,"Binding to a histone, any of a group of water-soluble proteins found in association with the DNA of eukaryotic or archaeal chromosomes. They are involved in the condensation and coiling of chromosomes during cell division and have also been implicated in gene regulation and DNA replication. They may be chemically modified (methylated, acetlyated and others) to regulate gene transcription. [GOC:jl, PMID:16209651, PMID:30212449, PMID:9305837]",240,http://amigo.geneontology.org/amigo/term/GO:0042393,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0140658,ATP-dependent chromatin remodeler activity,"An activity, driven by ATP hydrolysis, that modulates the contacts between histones and DNA, resulting in a change in chromosome architecture within the nucleosomal array, leading to chromatin remodeling. [PMID:14729263, PMID:19165147, PMID:21862382, PMID:30867599, PMID:34313222]",43,http://amigo.geneontology.org/amigo/term/GO:0140658,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0030550,acetylcholine receptor inhibitor activity,"Binds to and stops, prevents or reduces the activity of an acetylcholine receptor. [GOC:mah]",21,http://amigo.geneontology.org/amigo/term/GO:0030550,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0033130,acetylcholine receptor binding,Binding to an acetylcholine receptor. [GOC:mah],32,http://amigo.geneontology.org/amigo/term/GO:0033130,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005509,calcium ion binding,Binding to a calcium ion (Ca2+). [GOC:ai],969,http://amigo.geneontology.org/amigo/term/GO:0005509,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0008569,minus-end-directed microtubule motor activity,"A motor activity that generates movement along a microtubule toward the minus end, driven by ATP hydrolysis. [GOC:mah, GOC:vw, PMID:15659646, PMID:32842864]",22,http://amigo.geneontology.org/amigo/term/GO:0008569,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0045505,dynein intermediate chain binding,Binding to an intermediate chain of the dynein complex. [GOC:bf],48,http://amigo.geneontology.org/amigo/term/GO:0045505,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0051959,dynein light intermediate chain binding,Binding to a light intermediate chain of the dynein complex. [GOC:bf],32,http://amigo.geneontology.org/amigo/term/GO:0051959,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0031492,nucleosomal DNA binding,Binding to the DNA portion of a nucleosome. [GOC:mah],24,http://amigo.geneontology.org/amigo/term/GO:0031492,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0016503,pheromone receptor activity,"Combining with a pheromone to initiate a change in cell activity. A pheromone is a substance used in olfactory communication between organisms of the same species eliciting a change in sexual or social behavior. [GOC:hjd, ISBN:0198506732]",213,http://amigo.geneontology.org/amigo/term/GO:0016503,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II. [GOC:txnOH-2018],1069,http://amigo.geneontology.org/amigo/term/GO:0000981,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0004674,protein serine/threonine kinase activity,"Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate. [GOC:bf, PMID:2956925]",899,http://amigo.geneontology.org/amigo/term/GO:0004674,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0050321,tau-protein kinase activity,"Catalysis of the reaction: ATP + tau-protein = ADP + O-phospho-tau-protein. [EC:2.7.11.26, MetaCyc:TAU-PROTEIN-KINASE-RXN]",43,http://amigo.geneontology.org/amigo/term/GO:0050321,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets transcribed by RNA polymerase II. [GOC:txnOH-2018],414,http://amigo.geneontology.org/amigo/term/GO:0001227,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005550,pheromone binding,"Binding to a pheromone, a substance, or characteristic mixture of substances, that is secreted and released by an organism and detected by a second organism of the same or a closely related species, in which it causes a specific reaction, such as a definite behavioral reaction or a developmental process. [GOC:ai]",106,http://amigo.geneontology.org/amigo/term/GO:0005550,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0004930,G protein-coupled receptor activity,"Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex. [GOC:bf, http://www.iuphar-db.org, Wikipedia:GPCR]",1609,http://amigo.geneontology.org/amigo/term/GO:0004930,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0004984,olfactory receptor activity,"Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell. [GOC:bf, GOC:dph, GOC:sart, PMID:19135896, PMID:21041441]",2119,http://amigo.geneontology.org/amigo/term/GO:0004984,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005549,odorant binding,"Binding to an odorant, any substance capable of stimulating the sense of smell. [GOC:jl, ISBN:0721662544]",467,http://amigo.geneontology.org/amigo/term/GO:0005549,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific","A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II. [GOC:aruk, GOC:txnOH-2018, PMID:20737563, PMID:27145859]",759,http://amigo.geneontology.org/amigo/term/GO:0001228,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005516,calmodulin binding,"Binding to calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states. [GOC:krc]",267,http://amigo.geneontology.org/amigo/term/GO:0005516,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0030506,ankyrin binding,"Binding to ankyrin, a 200 kDa cytoskeletal protein that attaches other cytoskeletal proteins to integral membrane proteins. [GOC:mah, ISBN:0198506732]",35,http://amigo.geneontology.org/amigo/term/GO:0030506,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0044325,transmembrane transporter binding,"Binding to a transmembrane transporter, a protein or protein complex that enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other. [GOC:BHF, GOC:jl, PMID:33199372]",242,http://amigo.geneontology.org/amigo/term/GO:0044325,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0002020,protease binding,Binding to a protease or a peptidase. [GOC:hjd],187,http://amigo.geneontology.org/amigo/term/GO:0002020,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0061133,endopeptidase activator activity,"Binds to and increases the activity of an endopeptidase. [GOC:dph, GOC:tb]",19,http://amigo.geneontology.org/amigo/term/GO:0061133,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0070628,proteasome binding,"Binding to a proteasome, a large multisubunit protein complex that catalyzes protein degradation. [GOC:mah]",29,http://amigo.geneontology.org/amigo/term/GO:0070628,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0140678,molecular function inhibitor activity,A molecular function regulator that inhibits or decreases the activity of its target via non-covalent binding that does not result in covalent modification to the target. [GOC:curators],66,http://amigo.geneontology.org/amigo/term/GO:0140678,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0003823,antigen binding,"Binding to an antigen, any substance which is capable of inducing a specific immune response and of reacting with the products of that response, the specific antibody or specifically sensitized T-lymphocytes, or both. Binding may counteract the biological activity of the antigen. [GOC:jl, ISBN:0198506732, ISBN:0721662544]",83,http://amigo.geneontology.org/amigo/term/GO:0003823,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0003735,structural constituent of ribosome,The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah],355,http://amigo.geneontology.org/amigo/term/GO:0003735,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0031625,ubiquitin protein ligase binding,"Binding to a ubiquitin protein ligase enzyme, any of the E3 proteins. [GOC:vp]",410,http://amigo.geneontology.org/amigo/term/GO:0031625,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0034987,immunoglobulin receptor binding,"Binding to one or more specific sites on an immunoglobulin receptor molecule. [GOC:BHF, GOC:vk]",19,http://amigo.geneontology.org/amigo/term/GO:0034987,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001791,IgM binding,"Binding to an immunoglobulin of the IgM isotype. [GOC:add, ISBN:0781735149]",6,http://amigo.geneontology.org/amigo/term/GO:0001791,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0005102,signaling receptor binding,"Binding to one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]",587,http://amigo.geneontology.org/amigo/term/GO:0005102,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0015026,coreceptor activity,"Combining with an extracellular or intracellular messenger, and in cooperation with a nearby primary receptor, initiating a change in cell activity. [GOC:go_curators]",52,http://amigo.geneontology.org/amigo/term/GO:0015026,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0032396,inhibitory MHC class I receptor activity,"Combining with a MHC class I protein complex to mediate signaling that inhibits activation of a lymphocyte. [GOC:add, PMID:11858820, PMID:9368779, PMID:9597134]",9,http://amigo.geneontology.org/amigo/term/GO:0032396,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:1990756,ubiquitin ligase-substrate adaptor activity,The binding activity of a molecule that brings together a ubiquitin ligase and its substrate. Usually mediated by F-box BTB/POZ domain proteins. [PMID:24658274],140,http://amigo.geneontology.org/amigo/term/GO:1990756,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001618,virus receptor activity,"Combining with a virus component and mediating entry of the virus into the cell. [GOC:bf, GOC:dph, PMID:7621403, UniProtKB-KW:KW-1183]",55,http://amigo.geneontology.org/amigo/term/GO:0001618,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001786,phosphatidylserine binding,"Binding to phosphatidylserine, a class of glycophospholipids in which a phosphatidyl group is esterified to the hydroxyl group of L-serine. [ISBN:0198506732, PMID:12000961]",98,http://amigo.geneontology.org/amigo/term/GO:0001786,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0030674,protein-macromolecule adaptor activity,"The binding activity of a protein that brings together two or more macromolecules in contact, permitting those molecules to function in a coordinated way. The adaptor can bring together two proteins, or a protein and another macromolecule such as a lipid or a nucleic acid. [GOC:bf, GOC:mah, GOC:vw]",145,http://amigo.geneontology.org/amigo/term/GO:0030674,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0046914,transition metal ion binding,"Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver. [ISBN:0198506732]",16,http://amigo.geneontology.org/amigo/term/GO:0046914,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0004888,transmembrane signaling receptor activity,"Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction. [GOC:go_curators, Wikipedia:Transmembrane_receptor]",137,http://amigo.geneontology.org/amigo/term/GO:0004888,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0019767,IgE receptor activity,"Combining with an immunoglobulin of the IgE isotype via the Fc region, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. [GOC:add, GOC:signaling, ISBN:0781735149]",8,http://amigo.geneontology.org/amigo/term/GO:0019767,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0019770,IgG receptor activity,"Combining with an immunoglobulin of an IgG isotype via the Fc region, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. [GOC:add, GOC:signaling, ISBN:0781735149]",8,http://amigo.geneontology.org/amigo/term/GO:0019770,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0019772,low-affinity IgG receptor activity,"Combining with low affinity with an immunoglobulin of an IgG isotype via the Fc region, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. [GOC:add, GOC:signaling, ISBN:0781735149]",2,http://amigo.geneontology.org/amigo/term/GO:0019772,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0019863,IgE binding,"Binding to an immunoglobulin of the IgE isotype. [GOC:add, ISBN:0781735149]",13,http://amigo.geneontology.org/amigo/term/GO:0019863,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0019864,IgG binding,"Binding to an immunoglobulin of an IgG isotype. [GOC:add, ISBN:0781735149]",14,http://amigo.geneontology.org/amigo/term/GO:0019864,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0034235,GPI anchor binding,Binding to a glycosylphosphatidylinositol anchor. GPI anchors serve to attach membrane proteins to the lipid bilayer of cell membranes. [GOC:vw],12,http://amigo.geneontology.org/amigo/term/GO:0034235,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0140375,immune receptor activity,"Receiving a signal and transmitting it in a cell to initiate an immune response. [PMID:31415752, Wikipedia:Immune_receptor]",1,http://amigo.geneontology.org/amigo/term/GO:0140375,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0042803,protein homodimerization activity,Binding to an identical protein to form a homodimer. [GOC:jl],1178,http://amigo.geneontology.org/amigo/term/GO:0042803,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0048018,receptor ligand activity,"The activity of a gene product that interacts with a receptor to effect a change in the activity of the receptor. Ligands may be produced by the same, or different, cell that expresses the receptor. Ligands may diffuse extracellularly from their point of origin to the receiving cell, or remain attached to an adjacent cell surface (e.g. Notch ligands). [GOC:kv, GOC:molecular_function_refactoring, GOC:pdt]",135,http://amigo.geneontology.org/amigo/term/GO:0048018,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0001664,G protein-coupled receptor binding,"Binding to a G protein-coupled receptor. [GOC:ceb, GOC:dph]",104,http://amigo.geneontology.org/amigo/term/GO:0001664,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
GO:0008009,chemokine activity,"The function of a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria. [GOC:BHF, GOC:rl, PMID:12183377, Wikipedia:Chemokine]",100,http://amigo.geneontology.org/amigo/term/GO:0008009,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/MOUSE/goa_mouse.gaf.gz
